Date,cot_source_report_date,Market_and_Exchange_Names,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,dealer_net_all,dealer_net_ratio_all,asset_mgr_net_all,asset_mgr_net_ratio_all,lev_money_net_all,lev_money_net_ratio_all,other_rept_net_all,other_rept_net_ratio_all,nonrept_net_all,nonrept_net_ratio_all,cot_available_date,cot_age_days,cot_release_lag_days
2021-02-12,2021-02-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11055.0,387.0,564.0,348.0,265.0,3149.0,8481.0,2822.0,64.0,7632.0,10300.0,3423.0,755.0,-177.0,-0.0160108548168249,83.0,0.0075079149706015,-5332.0,-0.4823156942559927,2758.0,0.2494798733604703,2668.0,0.2413387607417458,2021-02-12,3.0,3.0
2021-02-13,2021-02-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11055.0,387.0,564.0,348.0,265.0,3149.0,8481.0,2822.0,64.0,7632.0,10300.0,3423.0,755.0,-177.0,-0.0160108548168249,83.0,0.0075079149706015,-5332.0,-0.4823156942559927,2758.0,0.2494798733604703,2668.0,0.2413387607417458,2021-02-12,4.0,3.0
2021-02-14,2021-02-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11055.0,387.0,564.0,348.0,265.0,3149.0,8481.0,2822.0,64.0,7632.0,10300.0,3423.0,755.0,-177.0,-0.0160108548168249,83.0,0.0075079149706015,-5332.0,-0.4823156942559927,2758.0,0.2494798733604703,2668.0,0.2413387607417458,2021-02-12,5.0,3.0
2021-02-15,2021-02-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11055.0,387.0,564.0,348.0,265.0,3149.0,8481.0,2822.0,64.0,7632.0,10300.0,3423.0,755.0,-177.0,-0.0160108548168249,83.0,0.0075079149706015,-5332.0,-0.4823156942559927,2758.0,0.2494798733604703,2668.0,0.2413387607417458,2021-02-12,6.0,3.0
2021-02-16,2021-02-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11055.0,387.0,564.0,348.0,265.0,3149.0,8481.0,2822.0,64.0,7632.0,10300.0,3423.0,755.0,-177.0,-0.0160108548168249,83.0,0.0075079149706015,-5332.0,-0.4823156942559927,2758.0,0.2494798733604703,2668.0,0.2413387607417458,2021-02-12,7.0,3.0
2021-02-17,2021-02-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11055.0,387.0,564.0,348.0,265.0,3149.0,8481.0,2822.0,64.0,7632.0,10300.0,3423.0,755.0,-177.0,-0.0160108548168249,83.0,0.0075079149706015,-5332.0,-0.4823156942559927,2758.0,0.2494798733604703,2668.0,0.2413387607417458,2021-02-12,8.0,3.0
2021-02-18,2021-02-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11055.0,387.0,564.0,348.0,265.0,3149.0,8481.0,2822.0,64.0,7632.0,10300.0,3423.0,755.0,-177.0,-0.0160108548168249,83.0,0.0075079149706015,-5332.0,-0.4823156942559927,2758.0,0.2494798733604703,2668.0,0.2413387607417458,2021-02-12,9.0,3.0
2021-02-19,2021-02-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11426.0,368.0,564.0,338.0,339.0,3301.0,8750.0,3030.0,132.0,7918.0,10666.0,3508.0,760.0,-196.0,-0.0171538596184141,-1.0,-8.751969193068441e-05,-5449.0,-0.4768948013302993,2898.0,0.2536320672151234,2748.0,0.2405041134255207,2021-02-19,3.0,3.0
2021-02-20,2021-02-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11426.0,368.0,564.0,338.0,339.0,3301.0,8750.0,3030.0,132.0,7918.0,10666.0,3508.0,760.0,-196.0,-0.0171538596184141,-1.0,-8.751969193068441e-05,-5449.0,-0.4768948013302993,2898.0,0.2536320672151234,2748.0,0.2405041134255207,2021-02-19,4.0,3.0
2021-02-21,2021-02-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11426.0,368.0,564.0,338.0,339.0,3301.0,8750.0,3030.0,132.0,7918.0,10666.0,3508.0,760.0,-196.0,-0.0171538596184141,-1.0,-8.751969193068441e-05,-5449.0,-0.4768948013302993,2898.0,0.2536320672151234,2748.0,0.2405041134255207,2021-02-19,5.0,3.0
2021-02-22,2021-02-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11426.0,368.0,564.0,338.0,339.0,3301.0,8750.0,3030.0,132.0,7918.0,10666.0,3508.0,760.0,-196.0,-0.0171538596184141,-1.0,-8.751969193068441e-05,-5449.0,-0.4768948013302993,2898.0,0.2536320672151234,2748.0,0.2405041134255207,2021-02-19,6.0,3.0
2021-02-23,2021-02-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11426.0,368.0,564.0,338.0,339.0,3301.0,8750.0,3030.0,132.0,7918.0,10666.0,3508.0,760.0,-196.0,-0.0171538596184141,-1.0,-8.751969193068441e-05,-5449.0,-0.4768948013302993,2898.0,0.2536320672151234,2748.0,0.2405041134255207,2021-02-19,7.0,3.0
2021-02-24,2021-02-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11426.0,368.0,564.0,338.0,339.0,3301.0,8750.0,3030.0,132.0,7918.0,10666.0,3508.0,760.0,-196.0,-0.0171538596184141,-1.0,-8.751969193068441e-05,-5449.0,-0.4768948013302993,2898.0,0.2536320672151234,2748.0,0.2405041134255207,2021-02-19,8.0,3.0
2021-02-25,2021-02-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11426.0,368.0,564.0,338.0,339.0,3301.0,8750.0,3030.0,132.0,7918.0,10666.0,3508.0,760.0,-196.0,-0.0171538596184141,-1.0,-8.751969193068441e-05,-5449.0,-0.4768948013302993,2898.0,0.2536320672151234,2748.0,0.2405041134255207,2021-02-19,9.0,3.0
2021-02-26,2021-02-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,10572.0,332.0,464.0,314.0,551.0,2633.0,7639.0,3650.0,259.0,7680.0,9664.0,2892.0,908.0,-132.0,-0.0124858115777525,-237.0,-0.0224177071509648,-5006.0,-0.4735149451381006,3391.0,0.3207529322739311,1984.0,0.1876655315928868,2021-02-26,3.0,3.0
2021-02-27,2021-02-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,10572.0,332.0,464.0,314.0,551.0,2633.0,7639.0,3650.0,259.0,7680.0,9664.0,2892.0,908.0,-132.0,-0.0124858115777525,-237.0,-0.0224177071509648,-5006.0,-0.4735149451381006,3391.0,0.3207529322739311,1984.0,0.1876655315928868,2021-02-26,4.0,3.0
2021-02-28,2021-02-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,10572.0,332.0,464.0,314.0,551.0,2633.0,7639.0,3650.0,259.0,7680.0,9664.0,2892.0,908.0,-132.0,-0.0124858115777525,-237.0,-0.0224177071509648,-5006.0,-0.4735149451381006,3391.0,0.3207529322739311,1984.0,0.1876655315928868,2021-02-26,5.0,3.0
2021-03-01,2021-02-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,10572.0,332.0,464.0,314.0,551.0,2633.0,7639.0,3650.0,259.0,7680.0,9664.0,2892.0,908.0,-132.0,-0.0124858115777525,-237.0,-0.0224177071509648,-5006.0,-0.4735149451381006,3391.0,0.3207529322739311,1984.0,0.1876655315928868,2021-02-26,6.0,3.0
2021-03-02,2021-02-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,10572.0,332.0,464.0,314.0,551.0,2633.0,7639.0,3650.0,259.0,7680.0,9664.0,2892.0,908.0,-132.0,-0.0124858115777525,-237.0,-0.0224177071509648,-5006.0,-0.4735149451381006,3391.0,0.3207529322739311,1984.0,0.1876655315928868,2021-02-26,7.0,3.0
2021-03-03,2021-02-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,10572.0,332.0,464.0,314.0,551.0,2633.0,7639.0,3650.0,259.0,7680.0,9664.0,2892.0,908.0,-132.0,-0.0124858115777525,-237.0,-0.0224177071509648,-5006.0,-0.4735149451381006,3391.0,0.3207529322739311,1984.0,0.1876655315928868,2021-02-26,8.0,3.0
2021-03-04,2021-02-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,10572.0,332.0,464.0,314.0,551.0,2633.0,7639.0,3650.0,259.0,7680.0,9664.0,2892.0,908.0,-132.0,-0.0124858115777525,-237.0,-0.0224177071509648,-5006.0,-0.4735149451381006,3391.0,0.3207529322739311,1984.0,0.1876655315928868,2021-02-26,9.0,3.0
2021-03-05,2021-03-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8068.0,376.0,137.0,323.0,643.0,1757.0,5563.0,2419.0,168.0,5603.0,7239.0,2465.0,829.0,239.0,0.0296232027764005,-320.0,-0.0396628656420426,-3806.0,-0.4717402082300446,2251.0,0.2790034705007437,1636.0,0.2027764005949429,2021-03-05,3.0,3.0
2021-03-06,2021-03-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8068.0,376.0,137.0,323.0,643.0,1757.0,5563.0,2419.0,168.0,5603.0,7239.0,2465.0,829.0,239.0,0.0296232027764005,-320.0,-0.0396628656420426,-3806.0,-0.4717402082300446,2251.0,0.2790034705007437,1636.0,0.2027764005949429,2021-03-05,4.0,3.0
2021-03-07,2021-03-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8068.0,376.0,137.0,323.0,643.0,1757.0,5563.0,2419.0,168.0,5603.0,7239.0,2465.0,829.0,239.0,0.0296232027764005,-320.0,-0.0396628656420426,-3806.0,-0.4717402082300446,2251.0,0.2790034705007437,1636.0,0.2027764005949429,2021-03-05,5.0,3.0
2021-03-08,2021-03-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8068.0,376.0,137.0,323.0,643.0,1757.0,5563.0,2419.0,168.0,5603.0,7239.0,2465.0,829.0,239.0,0.0296232027764005,-320.0,-0.0396628656420426,-3806.0,-0.4717402082300446,2251.0,0.2790034705007437,1636.0,0.2027764005949429,2021-03-05,6.0,3.0
2021-03-09,2021-03-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8068.0,376.0,137.0,323.0,643.0,1757.0,5563.0,2419.0,168.0,5603.0,7239.0,2465.0,829.0,239.0,0.0296232027764005,-320.0,-0.0396628656420426,-3806.0,-0.4717402082300446,2251.0,0.2790034705007437,1636.0,0.2027764005949429,2021-03-05,7.0,3.0
2021-03-10,2021-03-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8068.0,376.0,137.0,323.0,643.0,1757.0,5563.0,2419.0,168.0,5603.0,7239.0,2465.0,829.0,239.0,0.0296232027764005,-320.0,-0.0396628656420426,-3806.0,-0.4717402082300446,2251.0,0.2790034705007437,1636.0,0.2027764005949429,2021-03-05,8.0,3.0
2021-03-11,2021-03-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8068.0,376.0,137.0,323.0,643.0,1757.0,5563.0,2419.0,168.0,5603.0,7239.0,2465.0,829.0,239.0,0.0296232027764005,-320.0,-0.0396628656420426,-3806.0,-0.4717402082300446,2251.0,0.2790034705007437,1636.0,0.2027764005949429,2021-03-05,9.0,3.0
2021-03-12,2021-03-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8785.0,395.0,164.0,331.0,619.0,2055.0,6148.0,2573.0,186.0,6150.0,7913.0,2635.0,872.0,231.0,0.0262948207171314,-288.0,-0.0327831531018782,-4093.0,-0.4659077973819009,2387.0,0.2717131474103585,1763.0,0.2006829823562891,2021-03-12,3.0,3.0
2021-03-13,2021-03-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8785.0,395.0,164.0,331.0,619.0,2055.0,6148.0,2573.0,186.0,6150.0,7913.0,2635.0,872.0,231.0,0.0262948207171314,-288.0,-0.0327831531018782,-4093.0,-0.4659077973819009,2387.0,0.2717131474103585,1763.0,0.2006829823562891,2021-03-12,4.0,3.0
2021-03-14,2021-03-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8785.0,395.0,164.0,331.0,619.0,2055.0,6148.0,2573.0,186.0,6150.0,7913.0,2635.0,872.0,231.0,0.0262948207171314,-288.0,-0.0327831531018782,-4093.0,-0.4659077973819009,2387.0,0.2717131474103585,1763.0,0.2006829823562891,2021-03-12,5.0,3.0
2021-03-15,2021-03-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8785.0,395.0,164.0,331.0,619.0,2055.0,6148.0,2573.0,186.0,6150.0,7913.0,2635.0,872.0,231.0,0.0262948207171314,-288.0,-0.0327831531018782,-4093.0,-0.4659077973819009,2387.0,0.2717131474103585,1763.0,0.2006829823562891,2021-03-12,6.0,3.0
2021-03-16,2021-03-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8785.0,395.0,164.0,331.0,619.0,2055.0,6148.0,2573.0,186.0,6150.0,7913.0,2635.0,872.0,231.0,0.0262948207171314,-288.0,-0.0327831531018782,-4093.0,-0.4659077973819009,2387.0,0.2717131474103585,1763.0,0.2006829823562891,2021-03-12,7.0,3.0
2021-03-17,2021-03-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8785.0,395.0,164.0,331.0,619.0,2055.0,6148.0,2573.0,186.0,6150.0,7913.0,2635.0,872.0,231.0,0.0262948207171314,-288.0,-0.0327831531018782,-4093.0,-0.4659077973819009,2387.0,0.2717131474103585,1763.0,0.2006829823562891,2021-03-12,8.0,3.0
2021-03-18,2021-03-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8785.0,395.0,164.0,331.0,619.0,2055.0,6148.0,2573.0,186.0,6150.0,7913.0,2635.0,872.0,231.0,0.0262948207171314,-288.0,-0.0327831531018782,-4093.0,-0.4659077973819009,2387.0,0.2717131474103585,1763.0,0.2006829823562891,2021-03-12,9.0,3.0
2021-03-19,2021-03-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9335.0,468.0,203.0,357.0,516.0,2099.0,6756.0,2352.0,139.0,6280.0,8618.0,3055.0,717.0,265.0,0.0283877878950187,-159.0,-0.0170326727370112,-4657.0,-0.4988752008569898,2213.0,0.2370648098553829,2338.0,0.2504552758435993,2021-03-19,3.0,3.0
2021-03-20,2021-03-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9335.0,468.0,203.0,357.0,516.0,2099.0,6756.0,2352.0,139.0,6280.0,8618.0,3055.0,717.0,265.0,0.0283877878950187,-159.0,-0.0170326727370112,-4657.0,-0.4988752008569898,2213.0,0.2370648098553829,2338.0,0.2504552758435993,2021-03-19,4.0,3.0
2021-03-21,2021-03-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9335.0,468.0,203.0,357.0,516.0,2099.0,6756.0,2352.0,139.0,6280.0,8618.0,3055.0,717.0,265.0,0.0283877878950187,-159.0,-0.0170326727370112,-4657.0,-0.4988752008569898,2213.0,0.2370648098553829,2338.0,0.2504552758435993,2021-03-19,5.0,3.0
2021-03-22,2021-03-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9335.0,468.0,203.0,357.0,516.0,2099.0,6756.0,2352.0,139.0,6280.0,8618.0,3055.0,717.0,265.0,0.0283877878950187,-159.0,-0.0170326727370112,-4657.0,-0.4988752008569898,2213.0,0.2370648098553829,2338.0,0.2504552758435993,2021-03-19,6.0,3.0
2021-03-23,2021-03-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9335.0,468.0,203.0,357.0,516.0,2099.0,6756.0,2352.0,139.0,6280.0,8618.0,3055.0,717.0,265.0,0.0283877878950187,-159.0,-0.0170326727370112,-4657.0,-0.4988752008569898,2213.0,0.2370648098553829,2338.0,0.2504552758435993,2021-03-19,7.0,3.0
2021-03-24,2021-03-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9335.0,468.0,203.0,357.0,516.0,2099.0,6756.0,2352.0,139.0,6280.0,8618.0,3055.0,717.0,265.0,0.0283877878950187,-159.0,-0.0170326727370112,-4657.0,-0.4988752008569898,2213.0,0.2370648098553829,2338.0,0.2504552758435993,2021-03-19,8.0,3.0
2021-03-25,2021-03-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9335.0,468.0,203.0,357.0,516.0,2099.0,6756.0,2352.0,139.0,6280.0,8618.0,3055.0,717.0,265.0,0.0283877878950187,-159.0,-0.0170326727370112,-4657.0,-0.4988752008569898,2213.0,0.2370648098553829,2338.0,0.2504552758435993,2021-03-19,9.0,3.0
2021-03-26,2021-03-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9897.0,502.0,132.0,358.0,463.0,2606.0,7198.0,2608.0,315.0,7069.0,9103.0,2828.0,794.0,370.0,0.0373850661816712,-105.0,-0.0106092755380418,-4592.0,-0.4639789835303627,2293.0,0.2316863696069516,2034.0,0.2055168232797817,2021-03-26,3.0,3.0
2021-03-27,2021-03-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9897.0,502.0,132.0,358.0,463.0,2606.0,7198.0,2608.0,315.0,7069.0,9103.0,2828.0,794.0,370.0,0.0373850661816712,-105.0,-0.0106092755380418,-4592.0,-0.4639789835303627,2293.0,0.2316863696069516,2034.0,0.2055168232797817,2021-03-26,4.0,3.0
2021-03-28,2021-03-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9897.0,502.0,132.0,358.0,463.0,2606.0,7198.0,2608.0,315.0,7069.0,9103.0,2828.0,794.0,370.0,0.0373850661816712,-105.0,-0.0106092755380418,-4592.0,-0.4639789835303627,2293.0,0.2316863696069516,2034.0,0.2055168232797817,2021-03-26,5.0,3.0
2021-03-29,2021-03-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9897.0,502.0,132.0,358.0,463.0,2606.0,7198.0,2608.0,315.0,7069.0,9103.0,2828.0,794.0,370.0,0.0373850661816712,-105.0,-0.0106092755380418,-4592.0,-0.4639789835303627,2293.0,0.2316863696069516,2034.0,0.2055168232797817,2021-03-26,6.0,3.0
2021-03-30,2021-03-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9897.0,502.0,132.0,358.0,463.0,2606.0,7198.0,2608.0,315.0,7069.0,9103.0,2828.0,794.0,370.0,0.0373850661816712,-105.0,-0.0106092755380418,-4592.0,-0.4639789835303627,2293.0,0.2316863696069516,2034.0,0.2055168232797817,2021-03-26,7.0,3.0
2021-03-31,2021-03-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9897.0,502.0,132.0,358.0,463.0,2606.0,7198.0,2608.0,315.0,7069.0,9103.0,2828.0,794.0,370.0,0.0373850661816712,-105.0,-0.0106092755380418,-4592.0,-0.4639789835303627,2293.0,0.2316863696069516,2034.0,0.2055168232797817,2021-03-26,8.0,3.0
2021-04-01,2021-03-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9897.0,502.0,132.0,358.0,463.0,2606.0,7198.0,2608.0,315.0,7069.0,9103.0,2828.0,794.0,370.0,0.0373850661816712,-105.0,-0.0106092755380418,-4592.0,-0.4639789835303627,2293.0,0.2316863696069516,2034.0,0.2055168232797817,2021-03-26,9.0,3.0
2021-04-02,2021-03-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9322.0,493.0,243.0,354.0,534.0,2335.0,7144.0,2992.0,173.0,6726.0,8646.0,2596.0,676.0,250.0,0.0268182793391975,-180.0,-0.0193091611242222,-4809.0,-0.515876421368805,2819.0,0.3024029178287921,1920.0,0.2059643853250375,2021-04-02,3.0,3.0
2021-04-03,2021-03-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9322.0,493.0,243.0,354.0,534.0,2335.0,7144.0,2992.0,173.0,6726.0,8646.0,2596.0,676.0,250.0,0.0268182793391975,-180.0,-0.0193091611242222,-4809.0,-0.515876421368805,2819.0,0.3024029178287921,1920.0,0.2059643853250375,2021-04-02,4.0,3.0
2021-04-04,2021-03-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9322.0,493.0,243.0,354.0,534.0,2335.0,7144.0,2992.0,173.0,6726.0,8646.0,2596.0,676.0,250.0,0.0268182793391975,-180.0,-0.0193091611242222,-4809.0,-0.515876421368805,2819.0,0.3024029178287921,1920.0,0.2059643853250375,2021-04-02,5.0,3.0
2021-04-05,2021-03-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9322.0,493.0,243.0,354.0,534.0,2335.0,7144.0,2992.0,173.0,6726.0,8646.0,2596.0,676.0,250.0,0.0268182793391975,-180.0,-0.0193091611242222,-4809.0,-0.515876421368805,2819.0,0.3024029178287921,1920.0,0.2059643853250375,2021-04-02,6.0,3.0
2021-04-06,2021-03-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9322.0,493.0,243.0,354.0,534.0,2335.0,7144.0,2992.0,173.0,6726.0,8646.0,2596.0,676.0,250.0,0.0268182793391975,-180.0,-0.0193091611242222,-4809.0,-0.515876421368805,2819.0,0.3024029178287921,1920.0,0.2059643853250375,2021-04-02,7.0,3.0
2021-04-07,2021-03-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9322.0,493.0,243.0,354.0,534.0,2335.0,7144.0,2992.0,173.0,6726.0,8646.0,2596.0,676.0,250.0,0.0268182793391975,-180.0,-0.0193091611242222,-4809.0,-0.515876421368805,2819.0,0.3024029178287921,1920.0,0.2059643853250375,2021-04-02,8.0,3.0
2021-04-08,2021-03-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9322.0,493.0,243.0,354.0,534.0,2335.0,7144.0,2992.0,173.0,6726.0,8646.0,2596.0,676.0,250.0,0.0268182793391975,-180.0,-0.0193091611242222,-4809.0,-0.515876421368805,2819.0,0.3024029178287921,1920.0,0.2059643853250375,2021-04-02,9.0,3.0
2021-04-09,2021-04-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9865.0,501.0,264.0,355.0,519.0,2481.0,7477.0,3105.0,174.0,7123.0,9115.0,2742.0,750.0,237.0,0.024024328433857,-164.0,-0.0166244298023314,-4996.0,-0.5064368981246832,2931.0,0.2971109984794728,1992.0,0.2019260010136847,2021-04-09,3.0,3.0
2021-04-10,2021-04-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9865.0,501.0,264.0,355.0,519.0,2481.0,7477.0,3105.0,174.0,7123.0,9115.0,2742.0,750.0,237.0,0.024024328433857,-164.0,-0.0166244298023314,-4996.0,-0.5064368981246832,2931.0,0.2971109984794728,1992.0,0.2019260010136847,2021-04-09,4.0,3.0
2021-04-11,2021-04-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9865.0,501.0,264.0,355.0,519.0,2481.0,7477.0,3105.0,174.0,7123.0,9115.0,2742.0,750.0,237.0,0.024024328433857,-164.0,-0.0166244298023314,-4996.0,-0.5064368981246832,2931.0,0.2971109984794728,1992.0,0.2019260010136847,2021-04-09,5.0,3.0
2021-04-12,2021-04-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9865.0,501.0,264.0,355.0,519.0,2481.0,7477.0,3105.0,174.0,7123.0,9115.0,2742.0,750.0,237.0,0.024024328433857,-164.0,-0.0166244298023314,-4996.0,-0.5064368981246832,2931.0,0.2971109984794728,1992.0,0.2019260010136847,2021-04-09,6.0,3.0
2021-04-13,2021-04-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9865.0,501.0,264.0,355.0,519.0,2481.0,7477.0,3105.0,174.0,7123.0,9115.0,2742.0,750.0,237.0,0.024024328433857,-164.0,-0.0166244298023314,-4996.0,-0.5064368981246832,2931.0,0.2971109984794728,1992.0,0.2019260010136847,2021-04-09,7.0,3.0
2021-04-14,2021-04-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9865.0,501.0,264.0,355.0,519.0,2481.0,7477.0,3105.0,174.0,7123.0,9115.0,2742.0,750.0,237.0,0.024024328433857,-164.0,-0.0166244298023314,-4996.0,-0.5064368981246832,2931.0,0.2971109984794728,1992.0,0.2019260010136847,2021-04-09,8.0,3.0
2021-04-15,2021-04-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9865.0,501.0,264.0,355.0,519.0,2481.0,7477.0,3105.0,174.0,7123.0,9115.0,2742.0,750.0,237.0,0.024024328433857,-164.0,-0.0166244298023314,-4996.0,-0.5064368981246832,2931.0,0.2971109984794728,1992.0,0.2019260010136847,2021-04-09,9.0,3.0
2021-04-16,2021-04-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9653.0,556.0,311.0,366.0,340.0,2979.0,7634.0,2433.0,174.0,6833.0,8958.0,2820.0,695.0,245.0,0.0253807106598984,26.0,0.0026934631720708,-4655.0,-0.482233502538071,2259.0,0.2340205117580027,2125.0,0.220138816948099,2021-04-16,3.0,3.0
2021-04-17,2021-04-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9653.0,556.0,311.0,366.0,340.0,2979.0,7634.0,2433.0,174.0,6833.0,8958.0,2820.0,695.0,245.0,0.0253807106598984,26.0,0.0026934631720708,-4655.0,-0.482233502538071,2259.0,0.2340205117580027,2125.0,0.220138816948099,2021-04-16,4.0,3.0
2021-04-18,2021-04-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9653.0,556.0,311.0,366.0,340.0,2979.0,7634.0,2433.0,174.0,6833.0,8958.0,2820.0,695.0,245.0,0.0253807106598984,26.0,0.0026934631720708,-4655.0,-0.482233502538071,2259.0,0.2340205117580027,2125.0,0.220138816948099,2021-04-16,5.0,3.0
2021-04-19,2021-04-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9653.0,556.0,311.0,366.0,340.0,2979.0,7634.0,2433.0,174.0,6833.0,8958.0,2820.0,695.0,245.0,0.0253807106598984,26.0,0.0026934631720708,-4655.0,-0.482233502538071,2259.0,0.2340205117580027,2125.0,0.220138816948099,2021-04-16,6.0,3.0
2021-04-20,2021-04-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9653.0,556.0,311.0,366.0,340.0,2979.0,7634.0,2433.0,174.0,6833.0,8958.0,2820.0,695.0,245.0,0.0253807106598984,26.0,0.0026934631720708,-4655.0,-0.482233502538071,2259.0,0.2340205117580027,2125.0,0.220138816948099,2021-04-16,7.0,3.0
2021-04-21,2021-04-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9653.0,556.0,311.0,366.0,340.0,2979.0,7634.0,2433.0,174.0,6833.0,8958.0,2820.0,695.0,245.0,0.0253807106598984,26.0,0.0026934631720708,-4655.0,-0.482233502538071,2259.0,0.2340205117580027,2125.0,0.220138816948099,2021-04-16,8.0,3.0
2021-04-22,2021-04-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9653.0,556.0,311.0,366.0,340.0,2979.0,7634.0,2433.0,174.0,6833.0,8958.0,2820.0,695.0,245.0,0.0253807106598984,26.0,0.0026934631720708,-4655.0,-0.482233502538071,2259.0,0.2340205117580027,2125.0,0.220138816948099,2021-04-16,9.0,3.0
2021-04-23,2021-04-20,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8817.0,516.0,87.0,372.0,554.0,2616.0,6709.0,2173.0,268.0,6165.0,8106.0,2652.0,711.0,429.0,0.0486560054440285,-182.0,-0.0206419417035272,-4093.0,-0.4642168538051491,1905.0,0.2160598843143926,1941.0,0.2201429057502552,2021-04-23,3.0,3.0
2021-04-24,2021-04-20,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8817.0,516.0,87.0,372.0,554.0,2616.0,6709.0,2173.0,268.0,6165.0,8106.0,2652.0,711.0,429.0,0.0486560054440285,-182.0,-0.0206419417035272,-4093.0,-0.4642168538051491,1905.0,0.2160598843143926,1941.0,0.2201429057502552,2021-04-23,4.0,3.0
